date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2021-04-01T19:00:00,Thursday,Cleveland Cavaliers,94,Philadelphia 76ers,114,4100,,
2021-04-01T19:00:00,Thursday,Detroit Pistons,120,Washington Wizards,91,4100,,
2021-04-01T19:30:00,Thursday,Brooklyn Nets,111,Charlotte Hornets,89,4100,,
2021-04-01T20:00:00,Thursday,Miami Heat,116,Golden State Warriors,109,4100,,
2021-04-01T20:00:00,Thursday,New Orleans Pelicans,110,Orlando Magic,115,4100,OT,
2021-04-01T20:30:00,Thursday,San Antonio Spurs,129,Atlanta Hawks,134,4100,2OT,
2021-04-01T22:00:00,Thursday,Los Angeles Clippers,94,Denver Nuggets,101,4100,,
2021-04-02T19:00:00,Friday,Toronto Raptors,130,Golden State Warriors,77,4100,,
2021-04-02T19:30:00,Friday,Boston Celtics,118,Houston Rockets,102,4100,,
2021-04-02T19:30:00,Friday,New York Knicks,86,Dallas Mavericks,99,4100,,
2021-04-02T20:00:00,Friday,Memphis Grizzlies,120,Minnesota Timberwolves,108,4100,,
2021-04-02T20:00:00,Friday,Indiana Pacers,97,Charlotte Hornets,114,4100,,
2021-04-02T21:00:00,Friday,New Orleans Pelicans,103,Atlanta Hawks,126,4100,,
2021-04-02T21:00:00,Friday,Utah Jazz,113,Chicago Bulls,106,4100,,
2021-04-02T22:00:00,Friday,Phoenix Suns,140,Oklahoma City Thunder,103,4100,,
2021-04-02T22:00:00,Friday,Portland Trail Blazers,109,Milwaukee Bucks,127,4100,,
2021-04-02T22:00:00,Friday,Sacramento Kings,94,Los Angeles Lakers,115,4100,,
2021-04-03T19:00:00,Saturday,Washington Wizards,87,Dallas Mavericks,109,4100,,
2021-04-03T20:00:00,Saturday,Detroit Pistons,81,New York Knicks,125,4100,,
2021-04-03T20:00:00,Saturday,Miami Heat,115,Cleveland Cavaliers,101,4100,,
2021-04-03T20:00:00,Saturday,Philadelphia 76ers,122,Minnesota Timberwolves,113,4100,,
2021-04-03T21:00:00,Saturday,San Antonio Spurs,133,Indiana Pacers,139,4100,OT,
2021-04-03T21:00:00,Saturday,Utah Jazz,137,Orlando Magic,91,4100,,
2021-04-03T22:00:00,Saturday,Portland Trail Blazers,133,Oklahoma City Thunder,85,4100,,
2021-04-03T22:00:00,Saturday,Sacramento Kings,128,Milwaukee Bucks,129,4100,,
2021-04-04T14:00:00,Sunday,Chicago Bulls,115,Brooklyn Nets,107,4100,,
2021-04-04T15:30:00,Sunday,Los Angeles Clippers,104,Los Angeles Lakers,86,4100,,
2021-04-04T18:00:00,Sunday,Boston Celtics,116,Charlotte Hornets,86,4100,,
2021-04-04T19:00:00,Sunday,Philadelphia 76ers,100,Memphis Grizzlies,116,4100,,
2021-04-04T19:30:00,Sunday,Atlanta Hawks,117,Golden State Warriors,111,4100,,
2021-04-04T20:00:00,Sunday,Houston Rockets,115,New Orleans Pelicans,122,4100,,
2021-04-04T22:00:00,Sunday,Denver Nuggets,119,Orlando Magic,109,4100,,
2021-04-05T19:00:00,Monday,Brooklyn Nets,114,New York Knicks,112,4100,,
2021-04-05T19:00:00,Monday,Dallas Mavericks,111,Utah Jazz,103,4100,,
2021-04-05T19:00:00,Monday,Minnesota Timberwolves,116,Sacramento Kings,106,4100,,
2021-04-05T19:00:00,Monday,Oklahoma City Thunder,108,Detroit Pistons,132,4100,,
2021-04-05T19:00:00,Monday,San Antonio Spurs,101,Cleveland Cavaliers,125,4100,,
2021-04-05T19:00:00,Monday,Toronto Raptors,103,Washington Wizards,101,4100,,
2021-04-05T20:00:00,Monday,Houston Rockets,130,Phoenix Suns,133,4100,,
2021-04-06T19:00:00,Tuesday,Indiana Pacers,97,Chicago Bulls,113,4100,,
2021-04-06T19:30:00,Tuesday,Atlanta Hawks,123,New Orleans Pelicans,107,4100,,
2021-04-06T19:30:00,Tuesday,Boston Celtics,96,Philadelphia 76ers,106,4100,,
2021-04-06T19:30:00,Tuesday,Toronto Raptors,101,Los Angeles Lakers,110,4100,,
2021-04-06T20:00:00,Tuesday,Miami Heat,112,Memphis Grizzlies,124,4100,,
2021-04-06T21:00:00,Tuesday,Denver Nuggets,134,Detroit Pistons,119,4100,,
2021-04-06T22:00:00,Tuesday,Los Angeles Clippers,133,Portland Trail Blazers,116,4100,,
2021-04-06T22:00:00,Tuesday,Golden State Warriors,122,Milwaukee Bucks,121,4100,,
2021-04-07T19:00:00,Wednesday,Indiana Pacers,141,Minnesota Timberwolves,137,4100,,
2021-04-07T19:00:00,Wednesday,Orlando Magic,116,Washington Wizards,131,4100,,
2021-04-07T19:30:00,Wednesday,Boston Celtics,101,New York Knicks,99,4100,,
2021-04-07T19:30:00,Wednesday,Brooklyn Nets,139,New Orleans Pelicans,111,4100,,
2021-04-07T20:00:00,Wednesday,Atlanta Hawks,113,Memphis Grizzlies,131,4100,,
2021-04-07T20:00:00,Wednesday,Houston Rockets,102,Dallas Mavericks,93,4100,,
2021-04-07T20:00:00,Wednesday,Oklahoma City Thunder,102,Charlotte Hornets,113,4100,,
2021-04-07T21:00:00,Wednesday,Denver Nuggets,106,San Antonio Spurs,96,4100,,
2021-04-07T22:00:00,Wednesday,Phoenix Suns,117,Utah Jazz,113,4100,OT,
2021-04-08T19:30:00,Thursday,Miami Heat,110,Los Angeles Lakers,104,4100,,
2021-04-08T19:30:00,Thursday,Toronto Raptors,113,Chicago Bulls,122,4100,,
2021-04-08T20:00:00,Thursday,Oklahoma City Thunder,102,Cleveland Cavaliers,129,4100,,
2021-04-08T21:00:00,Thursday,Dallas Mavericks,116,Milwaukee Bucks,101,4100,,
2021-04-08T22:00:00,Thursday,Los Angeles Clippers,113,Phoenix Suns,103,4100,,
2021-04-08T22:00:00,Thursday,Sacramento Kings,101,Detroit Pistons,113,4100,,
2021-04-08T22:00:00,Thursday,Utah Jazz,122,Portland Trail Blazers,103,4100,,
2021-04-09T19:00:00,Friday,Orlando Magic,106,Indiana Pacers,111,4100,,
2021-04-09T19:30:00,Friday,New York Knicks,133,Memphis Grizzlies,129,4100,OT,
2021-04-09T19:30:00,Friday,Boston Celtics,145,Minnesota Timberwolves,136,4100,OT,
2021-04-09T20:00:00,Friday,Atlanta Hawks,120,Chicago Bulls,108,4100,,
2021-04-09T20:00:00,Friday,New Orleans Pelicans,101,Philadelphia 76ers,94,4100,,
2021-04-09T21:00:00,Friday,Denver Nuggets,121,San Antonio Spurs,119,4100,,
2021-04-09T21:00:00,Friday,Milwaukee Bucks,119,Charlotte Hornets,127,4100,,
2021-04-09T22:00:00,Friday,Golden State Warriors,107,Washington Wizards,110,4100,,
2021-04-09T22:00:00,Friday,Los Angeles Clippers,126,Houston Rockets,109,4100,,
2021-04-10T19:30:00,Saturday,Cleveland Cavaliers,115,Toronto Raptors,135,4100,,
2021-04-10T20:30:00,Saturday,Brooklyn Nets,101,Los Angeles Lakers,126,4100,,
2021-04-10T21:00:00,Saturday,Utah Jazz,128,Sacramento Kings,112,4100,,
2021-04-10T21:00:00,Saturday,Oklahoma City Thunder,93,Philadelphia 76ers,117,4100,,
2021-04-10T22:00:00,Saturday,Golden State Warriors,125,Houston Rockets,109,4100,,
2021-04-10T22:00:00,Saturday,Phoenix Suns,134,Washington Wizards,106,4100,,
2021-04-10T22:00:00,Saturday,Portland Trail Blazers,118,Detroit Pistons,103,4100,,
2021-04-11T13:00:00,Sunday,Charlotte Hornets,101,Atlanta Hawks,105,4100,,
2021-04-11T15:00:00,Sunday,Denver Nuggets,87,Boston Celtics,105,4100,,
2021-04-11T19:00:00,Sunday,Cleveland Cavaliers,109,New Orleans Pelicans,116,4100,,
2021-04-11T19:00:00,Sunday,Orlando Magic,87,Milwaukee Bucks,124,4100,,
2021-04-11T20:00:00,Sunday,New York Knicks,102,Toronto Raptors,96,4100,,
2021-04-11T20:00:00,Sunday,Minnesota Timberwolves,121,Chicago Bulls,117,4100,,
2021-04-11T20:00:00,Sunday,Dallas Mavericks,117,San Antonio Spurs,119,4100,,
2021-04-11T20:00:00,Sunday,Memphis Grizzlies,125,Indiana Pacers,132,4100,,
2021-04-11T22:00:00,Sunday,Los Angeles Clippers,131,Detroit Pistons,124,4100,,
2021-04-11T22:00:00,Sunday,Portland Trail Blazers,98,Miami Heat,107,4100,,
2021-04-12T19:30:00,Monday,Dallas Mavericks,95,Philadelphia 76ers,113,4100,,
2021-04-12T19:30:00,Monday,New York Knicks,111,Los Angeles Lakers,96,4100,,
2021-04-12T20:00:00,Monday,Orlando Magic,97,San Antonio Spurs,120,4100,,
2021-04-12T21:00:00,Monday,Memphis Grizzlies,101,Chicago Bulls,90,4100,,
2021-04-12T21:00:00,Monday,New Orleans Pelicans,117,Sacramento Kings,110,4100,,
2021-04-12T21:00:00,Monday,Utah Jazz,121,Washington Wizards,125,4100,,
2021-04-12T22:00:00,Monday,Golden State Warriors,116,Denver Nuggets,107,4100,,
2021-04-12T22:00:00,Monday,Phoenix Suns,126,Houston Rockets,120,4100,,
2021-04-13T16:00:00,Tuesday,Minnesota Timberwolves,97,Brooklyn Nets,127,4100,,
2021-04-13T19:30:00,Tuesday,Toronto Raptors,103,Atlanta Hawks,108,4100,,
2021-04-13T19:30:00,Tuesday,Indiana Pacers,115,Los Angeles Clippers,126,4100,,
2021-04-13T20:00:00,Tuesday,Charlotte Hornets,93,Los Angeles Lakers,101,4100,,
2021-04-13T21:00:00,Tuesday,Utah Jazz,106,Oklahoma City Thunder,96,4100,,
2021-04-13T22:00:00,Tuesday,Phoenix Suns,106,Miami Heat,86,4100,,
2021-04-13T22:00:00,Tuesday,Portland Trail Blazers,115,Boston Celtics,116,4100,,
2021-04-14T16:30:00,Wednesday,Minnesota Timberwolves,105,Milwaukee Bucks,130,4100,,
2021-04-14T19:00:00,Wednesday,Charlotte Hornets,90,Cleveland Cavaliers,103,4100,,
2021-04-14T19:00:00,Wednesday,Philadelphia 76ers,123,Brooklyn Nets,117,4100,,
2021-04-14T19:30:00,Wednesday,Toronto Raptors,117,San Antonio Spurs,112,4100,,
2021-04-14T20:00:00,Wednesday,Chicago Bulls,106,Orlando Magic,115,4100,,
2021-04-14T20:00:00,Wednesday,Detroit Pistons,98,Los Angeles Clippers,100,4100,,
2021-04-14T20:00:00,Wednesday,New Orleans Pelicans,106,New York Knicks,116,4100,,
2021-04-14T21:00:00,Wednesday,Houston Rockets,124,Indiana Pacers,132,4100,,
2021-04-14T21:00:00,Wednesday,Oklahoma City Thunder,109,Golden State Warriors,147,4100,,
2021-04-14T21:30:00,Wednesday,Memphis Grizzlies,113,Dallas Mavericks,114,4100,,
2021-04-14T22:00:00,Wednesday,Denver Nuggets,123,Miami Heat,106,4100,,
2021-04-14T22:00:00,Wednesday,Sacramento Kings,111,Washington Wizards,123,4100,,
2021-04-15T19:30:00,Thursday,Atlanta Hawks,109,Milwaukee Bucks,120,4100,,
2021-04-15T20:00:00,Thursday,Cleveland Cavaliers,101,Golden State Warriors,119,4100,,
2021-04-15T22:00:00,Thursday,Phoenix Suns,122,Sacramento Kings,114,4100,,
2021-04-15T22:00:00,Thursday,Los Angeles Lakers,113,Boston Celtics,121,4100,,
2021-04-16T15:00:00,Friday,Utah Jazz,119,Indiana Pacers,111,4100,,
2021-04-16T19:00:00,Friday,Detroit Pistons,110,Oklahoma City Thunder,104,4100,,
2021-04-16T19:00:00,Friday,Philadelphia 76ers,106,Los Angeles Clippers,103,4100,,
2021-04-16T19:00:00,Friday,Washington Wizards,117,New Orleans Pelicans,115,4100,OT,
2021-04-16T19:30:00,Friday,Brooklyn Nets,130,Charlotte Hornets,115,4100,,
2021-04-16T19:30:00,Friday,Toronto Raptors,113,Orlando Magic,102,4100,,
2021-04-16T20:00:00,Friday,Minnesota Timberwolves,119,Miami Heat,111,4100,,
2021-04-16T20:00:00,Friday,Houston Rockets,99,Denver Nuggets,128,4100,,
2021-04-16T20:00:00,Friday,Chicago Bulls,115,Memphis Grizzlies,126,4100,,
2021-04-16T20:30:00,Friday,San Antonio Spurs,106,Portland Trail Blazers,107,4100,,
2021-04-16T21:30:00,Friday,Dallas Mavericks,109,New York Knicks,117,4100,,
2021-04-17T16:30:00,Saturday,Los Angeles Lakers,127,Utah Jazz,115,4100,OT,
2021-04-17T20:00:00,Saturday,Chicago Bulls,106,Cleveland Cavaliers,96,4100,,
2021-04-17T20:00:00,Saturday,Washington Wizards,121,Detroit Pistons,100,4100,,
2021-04-17T20:30:00,Saturday,Boston Celtics,119,Golden State Warriors,114,4100,,
2021-04-17T21:00:00,Saturday,Milwaukee Bucks,115,Memphis Grizzlies,128,4100,,
2021-04-17T22:00:00,Saturday,Phoenix Suns,85,San Antonio Spurs,111,4100,,
2021-04-18T13:00:00,Sunday,New York Knicks,122,New Orleans Pelicans,112,4100,OT,
2021-04-18T13:00:00,Sunday,Atlanta Hawks,129,Indiana Pacers,117,4100,,
2021-04-18T15:30:00,Sunday,Miami Heat,109,Brooklyn Nets,107,4100,,
2021-04-18T19:00:00,Sunday,Charlotte Hornets,109,Portland Trail Blazers,101,4100,,
2021-04-18T19:00:00,Sunday,Orlando Magic,110,Houston Rockets,114,4100,,
2021-04-18T19:00:00,Sunday,Toronto Raptors,112,Oklahoma City Thunder,106,4100,,
2021-04-18T19:30:00,Sunday,Dallas Mavericks,107,Sacramento Kings,121,4100,,
2021-04-18T22:00:00,Sunday,Los Angeles Clippers,124,Minnesota Timberwolves,105,4100,,
2021-04-19T19:00:00,Monday,Detroit Pistons,109,Cleveland Cavaliers,105,4100,,
2021-04-19T19:30:00,Monday,Boston Celtics,96,Chicago Bulls,102,4100,,
2021-04-19T19:30:00,Monday,Philadelphia 76ers,96,Golden State Warriors,107,4100,,
2021-04-19T20:00:00,Monday,Indiana Pacers,94,San Antonio Spurs,109,4100,,
2021-04-19T20:00:00,Monday,Miami Heat,113,Houston Rockets,91,4100,,
2021-04-19T20:00:00,Monday,Milwaukee Bucks,127,Phoenix Suns,128,4100,OT,
2021-04-19T20:00:00,Monday,Washington Wizards,119,Oklahoma City Thunder,107,4100,,
2021-04-19T21:00:00,Monday,Denver Nuggets,139,Memphis Grizzlies,137,4100,2OT,
2021-04-19T22:00:00,Monday,Los Angeles Lakers,97,Utah Jazz,111,4100,,
2021-04-20T19:30:00,Tuesday,New Orleans Pelicans,129,Brooklyn Nets,134,4100,,
2021-04-20T19:30:00,Tuesday,New York Knicks,109,Charlotte Hornets,97,4100,,
2021-04-20T19:30:00,Tuesday,Atlanta Hawks,112,Orlando Magic,96,4100,,
2021-04-20T22:00:00,Tuesday,Portland Trail Blazers,112,Los Angeles Clippers,113,4100,,
2021-04-20T22:00:00,Tuesday,Sacramento Kings,120,Minnesota Timberwolves,134,4100,,
2021-04-21T19:00:00,Wednesday,Cleveland Cavaliers,121,Chicago Bulls,105,4100,,
2021-04-21T19:00:00,Wednesday,Indiana Pacers,122,Oklahoma City Thunder,116,4100,,
2021-04-21T19:00:00,Wednesday,Philadelphia 76ers,113,Phoenix Suns,116,4100,,
2021-04-21T19:00:00,Wednesday,Toronto Raptors,114,Brooklyn Nets,103,4100,,
2021-04-21T19:00:00,Wednesday,Washington Wizards,118,Golden State Warriors,114,4100,,
2021-04-21T20:00:00,Wednesday,Houston Rockets,89,Utah Jazz,112,4100,,
2021-04-21T20:00:00,Wednesday,New York Knicks,137,Atlanta Hawks,127,4100,OT,
2021-04-21T20:30:00,Wednesday,Dallas Mavericks,127,Detroit Pistons,117,4100,,
2021-04-21T20:30:00,Wednesday,San Antonio Spurs,87,Miami Heat,107,4100,,
2021-04-21T22:00:00,Wednesday,Los Angeles Clippers,117,Memphis Grizzlies,105,4100,,
2021-04-21T22:00:00,Wednesday,Portland Trail Blazers,105,Denver Nuggets,106,4100,,
2021-04-21T22:00:00,Wednesday,Sacramento Kings,128,Minnesota Timberwolves,125,4100,,
2021-04-22T19:00:00,Thursday,Milwaukee Bucks,124,Philadelphia 76ers,117,4100,,
2021-04-22T19:00:00,Thursday,Boston Celtics,99,Phoenix Suns,86,4100,,
2021-04-22T19:00:00,Thursday,Orlando Magic,100,New Orleans Pelicans,135,4100,,
2021-04-22T20:30:00,Thursday,San Antonio Spurs,106,Detroit Pistons,91,4100,,
2021-04-22T21:00:00,Thursday,Chicago Bulls,108,Charlotte Hornets,91,4100,,
2021-04-22T21:30:00,Thursday,Dallas Mavericks,115,Los Angeles Lakers,110,4100,,
2021-04-23T19:30:00,Friday,Atlanta Hawks,118,Miami Heat,103,4100,,
2021-04-23T19:30:00,Friday,Brooklyn Nets,109,Boston Celtics,104,4100,,
2021-04-23T20:00:00,Friday,Charlotte Hornets,108,Cleveland Cavaliers,102,4100,,
2021-04-23T20:00:00,Friday,Houston Rockets,104,Los Angeles Clippers,109,4100,,
2021-04-23T20:00:00,Friday,Oklahoma City Thunder,109,Washington Wizards,129,4100,,
2021-04-23T22:00:00,Friday,Golden State Warriors,118,Denver Nuggets,97,4100,,
2021-04-23T22:00:00,Friday,Portland Trail Blazers,128,Memphis Grizzlies,130,4100,,
2021-04-24T13:00:00,Saturday,New York Knicks,120,Toronto Raptors,103,4100,,
2021-04-24T15:30:00,Saturday,Milwaukee Bucks,132,Philadelphia 76ers,94,4100,,
2021-04-24T19:00:00,Saturday,Indiana Pacers,115,Detroit Pistons,109,4100,,
2021-04-24T20:00:00,Saturday,Miami Heat,106,Chicago Bulls,101,4100,,
2021-04-24T20:00:00,Saturday,New Orleans Pelicans,108,San Antonio Spurs,110,4100,,
2021-04-24T20:30:00,Saturday,Dallas Mavericks,108,Los Angeles Lakers,93,4100,,
2021-04-24T21:00:00,Saturday,Utah Jazz,96,Minnesota Timberwolves,101,4100,,
2021-04-24T22:00:00,Saturday,Denver Nuggets,129,Houston Rockets,116,4100,,
2021-04-25T13:00:00,Sunday,Charlotte Hornets,125,Boston Celtics,104,4100,,
2021-04-25T15:30:00,Sunday,Brooklyn Nets,128,Phoenix Suns,119,4100,,
2021-04-25T16:00:00,Sunday,Portland Trail Blazers,113,Memphis Grizzlies,120,4100,,
2021-04-25T19:00:00,Sunday,Washington Wizards,119,Cleveland Cavaliers,110,4100,,
2021-04-25T19:30:00,Sunday,Atlanta Hawks,111,Milwaukee Bucks,104,4100,,
2021-04-25T20:00:00,Sunday,Orlando Magic,112,Indiana Pacers,131,4100,,
2021-04-25T22:00:00,Sunday,Golden State Warriors,117,Sacramento Kings,113,4100,,
2021-04-26T19:00:00,Monday,Washington Wizards,143,San Antonio Spurs,146,4100,OT,
2021-04-26T19:00:00,Monday,Philadelphia 76ers,121,Oklahoma City Thunder,90,4100,,
2021-04-26T19:00:00,Monday,Orlando Magic,103,Los Angeles Lakers,114,4100,,
2021-04-26T19:00:00,Monday,Detroit Pistons,100,Atlanta Hawks,86,4100,,
2021-04-26T19:30:00,Monday,New York Knicks,110,Phoenix Suns,118,4100,,
2021-04-26T19:30:00,Monday,Toronto Raptors,112,Cleveland Cavaliers,96,4100,,
2021-04-26T20:00:00,Monday,Miami Heat,102,Chicago Bulls,110,4100,,
2021-04-26T20:00:00,Monday,Minnesota Timberwolves,105,Utah Jazz,104,4100,,
2021-04-26T20:00:00,Monday,New Orleans Pelicans,120,Los Angeles Clippers,103,4100,,
2021-04-26T21:00:00,Monday,Denver Nuggets,120,Memphis Grizzlies,96,4100,,
2021-04-26T22:00:00,Monday,Sacramento Kings,113,Dallas Mavericks,106,4100,,
2021-04-27T19:00:00,Tuesday,Boston Celtics,115,Oklahoma City Thunder,119,4100,,
2021-04-27T19:00:00,Tuesday,Charlotte Hornets,104,Milwaukee Bucks,114,4100,,
2021-04-27T19:00:00,Tuesday,Indiana Pacers,112,Portland Trail Blazers,133,4100,,
2021-04-27T19:30:00,Tuesday,Toronto Raptors,103,Brooklyn Nets,116,4100,,
2021-04-27T21:00:00,Tuesday,Houston Rockets,107,Minnesota Timberwolves,114,4100,,
2021-04-27T21:30:00,Tuesday,Golden State Warriors,103,Dallas Mavericks,133,4100,,
2021-04-28T19:00:00,Wednesday,Cleveland Cavaliers,104,Orlando Magic,109,4100,,
2021-04-28T19:00:00,Wednesday,Philadelphia 76ers,127,Atlanta Hawks,83,4100,,
2021-04-28T19:30:00,Wednesday,Washington Wizards,116,Los Angeles Lakers,107,4100,,
2021-04-28T19:30:00,Wednesday,Boston Celtics,120,Charlotte Hornets,111,4100,,
2021-04-28T19:30:00,Wednesday,New York Knicks,113,Chicago Bulls,94,4100,,
2021-04-28T20:00:00,Wednesday,Miami Heat,116,San Antonio Spurs,111,4100,,
2021-04-28T21:00:00,Wednesday,Denver Nuggets,114,New Orleans Pelicans,112,4100,,
2021-04-28T21:00:00,Wednesday,Memphis Grizzlies,109,Portland Trail Blazers,130,4100,,
2021-04-28T22:00:00,Wednesday,Sacramento Kings,105,Utah Jazz,154,4100,,
2021-04-28T22:00:00,Wednesday,Phoenix Suns,109,Los Angeles Clippers,101,4100,,
2021-04-29T19:00:00,Thursday,Indiana Pacers,113,Brooklyn Nets,130,4100,,
2021-04-29T19:00:00,Thursday,Detroit Pistons,105,Dallas Mavericks,115,4100,,
2021-04-29T20:00:00,Thursday,Houston Rockets,143,Milwaukee Bucks,136,4100,,
2021-04-29T20:00:00,Thursday,Minnesota Timberwolves,126,Golden State Warriors,114,4100,,
2021-04-29T21:00:00,Thursday,Denver Nuggets,121,Toronto Raptors,111,4100,,
2021-04-29T21:00:00,Thursday,Oklahoma City Thunder,95,New Orleans Pelicans,109,4100,,
